,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
CG15754,0.11260910369951066,0.0,0.0,0.0012529782371900916,0.0,1834.1770810576297
CR45034,0.11260910369951066,0.0,0.0,0.0026761416707116975,0.0,1834.1770810576297
CG15742,0.11260910369951066,0.0,0.0,0.010065767839491108,0.0,1834.1770810576297
CG13962,0.11260910369951066,0.0,0.0,0.005295989713219823,0.0,1834.1770810576297
CR43655,0.11260910369951066,0.0,0.0,0.005906890508442359,0.0,1834.1770810576297
CR44698,0.11260910369951066,0.0,0.0,0.0071490782855040584,0.0,1834.1770810576297
CG11598,0.11260910369951066,0.0,0.0,0.008748943855294516,0.0,1834.1770810576297
CR44752,0.11260910369951066,0.0,0.0,0.008053647394904526,0.0,1834.1770810576297
CR44112,0.11260910369951066,0.0,0.0,0.0028742895181529888,0.0,1834.1770810576297
Eig71Eb,0.11260910369951066,0.0,0.0,0.009993660641370292,0.0,1834.1770810576297
CR45877,0.11260910369951066,0.0,0.0,0.004424215501612647,0.0,1834.1770810576297
CG43376,0.11260910369951066,0.0,0.0,0.0035409684012069936,0.0,1834.1770810576297
CR43453,0.11260910369951066,0.0,0.0,0.002730624837803253,0.0,1834.1770810576297
lectin-37Da,0.11260910369951066,0.0,0.0,0.004423038513430483,0.0,1834.1770810576297
CheA86a,0.11260910369951066,0.0,0.0,0.005137976356360582,0.0,1834.1770810576297
CG13068,0.11260910369951066,0.0,0.0,0.0015240776778792141,0.0,1834.1770810576297
CG34196,0.11260910369951066,0.0,0.0,0.0060475149366657575,0.0,1834.1770810576297
Spn88Eb,0.11260910369951066,0.0,0.0,0.0034758311589642627,0.0,1834.1770810576297
CG34178,0.11260910369951066,0.0,0.0,0.007821267598859922,0.0,1834.1770810576297
Cyp316a1,0.11260910369951066,0.0,0.0,0.01207226096066112,0.0,1834.1770810576297
CR45890,0.11260910369951066,0.0,0.0,0.0017773478444414017,0.0,1834.1770810576297
CR44824,0.11260910369951066,0.0,0.0,0.0018504696686467447,0.0,1834.1770810576297
CG34266,0.11260910369951066,0.0,0.0,0.006396352034619471,0.0,1834.1770810576297
CG42355,0.11260910369951066,0.0,0.0,0.0017617046487112872,0.0,1834.1770810576297
CG44005,0.11260910369951066,0.0,0.0,0.004618535486384313,0.0,1834.1770810576297
CG31404,0.11260910369951066,0.0,0.0,0.002798595586903831,0.0,1834.1770810576297
CG14070,0.11260910369951066,0.0,0.0,0.00835104134166756,0.0,1834.1770810576297
snoRNA:Psi18S-1347c,0.11260910369951066,0.0,0.0,0.0036392887510755837,0.0,1834.1770810576297
CR44525,0.11260910369951066,0.0,0.0,0.0029321608554119865,0.0,1834.1770810576297
CG13299,0.11260910369951066,0.0,0.0,0.002049680286946161,0.0,1834.1770810576297
CR45330,0.11260910369951066,0.0,0.0,0.0020958794006270204,0.0,1834.1770810576297
ng2,0.11260910369951066,0.0,0.0,0.0054124391832182685,0.0,1834.1770810576297
CG14109,0.11260910369951066,0.0,0.0,0.002145097366033645,0.0,1834.1770810576297
CG15543,0.11260910369951066,0.0,0.0,0.002328442173754359,0.0,1834.1770810576297
CG9570,0.11260910369951066,0.0,0.0,0.011039082744972704,0.0,1834.1770810576297
CG43829,0.11260910369951066,0.0,0.0,0.0035027580729116367,0.0,1834.1770810576297
CG6870,0.11260910369951066,0.0,0.0,0.00291472757419522,0.0,1834.1770810576297
CecA1,0.11260910369951066,0.0,0.0,0.010999142925396478,0.0,1834.1770810576297
CG30395,0.11260910369951066,0.0,0.0,0.0020888583643682685,0.0,1834.1770810576297
Gyc76C,0.11260910369951066,0.0,0.0,0.008651988513689242,0.0,1834.1770810576297
CR43831,0.11260910369951066,0.0,0.0,0.007248461872422713,0.0,1834.1770810576297
CG9757,0.11260910369951066,0.0,0.0,0.0032913648090069736,0.0,1834.1770810576297
CR45724,0.11260910369951066,0.0,0.0,0.002698269113786962,0.0,1834.1770810576297
CR45286,0.11260910369951066,0.0,0.0,0.0019723422267590544,0.0,1834.1770810576297
CR46228,0.11260910369951066,0.0,0.0,0.00707657723587007,0.0,1834.1770810576297
CG13488,0.11260910369951066,0.0,0.0,0.0022058438476075413,0.0,1834.1770810576297
CG33920,0.11260910369951066,0.0,0.0,0.009213587586811256,0.0,1834.1770810576297
CG3062,0.11260910369951066,0.0,0.0,0.003957687463571696,0.0,1834.1770810576297
CG5653,0.11260910369951066,0.0,0.0,0.0031788807029566966,0.0,1834.1770810576297
CR43853,0.11260910369951066,0.0,0.0,0.007992740419301468,0.0,1834.1770810576297
CR45178,0.11260910369951066,0.0,0.0,0.004638493836509794,0.0,1834.1770810576297
CG44622,0.11260910369951066,0.0,0.0,0.010848491657599508,0.0,1834.1770810576297
CG33758,0.11260910369951066,0.0,0.0,0.0035262917510144255,0.0,1834.1770810576297
CG15549,0.11260910369951066,0.0,0.0,0.00735479743804142,0.0,1834.1770810576297
CR43985,0.11260910369951066,0.0,0.0,0.00648916055916005,0.0,1834.1770810576297
CG13227,0.11260910369951066,0.0,0.0,0.0027463770297229797,0.0,1834.1770810576297
CG13481,0.11260910369951066,0.0,0.0,0.003939896067930659,0.0,1834.1770810576297
CG11345,0.11260910369951066,0.0,0.0,0.0030101652212822477,0.0,1834.1770810576297
CR45966,0.11260910369951066,0.0,0.0,0.003359466884199299,0.0,1834.1770810576297
Cralbp,0.11260910369951066,0.0,0.0,0.003974367858589693,0.0,1834.1770810576297
CG34278,0.11260910369951066,0.0,0.0,0.0018776183334407908,0.0,1834.1770810576297
snoRNA:Me28S-A992,0.11260910369951066,0.0,0.0,0.0013401271190660977,0.0,1834.1770810576297
CG3505,0.11260910369951066,0.0,0.0,0.00666702958558674,0.0,1834.1770810576297
CR45411,0.11260910369951066,0.0,0.0,0.001762548577885813,0.0,1834.1770810576297
CG10853,0.11260910369951066,0.0,0.0,0.011956076341959287,0.0,1834.1770810576297
CG34287,0.11260910369951066,0.0,0.0,0.003294545389113682,0.0,1834.1770810576297
CG30062,0.11260910369951066,0.0,0.0,0.0038817043358338786,0.0,1834.1770810576297
CG44428,0.11260910369951066,0.0,0.0,0.007942057507627213,0.0,1834.1770810576297
CR44777,0.11260910369951066,0.0,0.0,0.0013110444334322733,0.0,1834.1770810576297
CR45168,0.11260910369951066,0.0,0.0,0.005680231917718129,0.0,1834.1770810576297
CR45316,0.11260910369951066,0.0,0.0,0.005235546823751885,0.0,1834.1770810576297
CG11018,0.11260910369951066,0.0,0.0,0.006352150899312899,0.0,1834.1770810576297
CR43937,0.11260910369951066,0.0,0.0,0.003980793040347325,0.0,1834.1770810576297
CG5084,0.11260910369951066,0.0,0.0,0.004255433740652603,0.0,1834.1770810576297
CG3687,0.11260910369951066,0.0,0.0,0.002749736330906048,0.0,1834.1770810576297
CG34029,0.11260910369951066,0.0,0.0,0.0020228483320194716,0.0,1834.1770810576297
Sfp33A3,0.11260910369951066,0.0,0.0,0.0022699699895152884,0.0,1834.1770810576297
CG8564,0.11260910369951066,0.0,0.0,0.008534376490334294,0.0,1834.1770810576297
ric8b,0.11260910369951066,0.0,0.0,0.0029182948865160195,0.0,1834.1770810576297
CR43936,0.11260910369951066,0.0,0.0,0.005881713162198972,0.0,1834.1770810576297
Def,0.11260910369951066,0.0,0.0,0.017553810746797637,0.0,1834.1770810576297
CG30148,0.11260910369951066,0.0,0.0,0.003758703178561738,0.0,1834.1770810576297
CG31226,0.11260910369951066,0.0,0.0,0.011687421082765104,0.0,1834.1770810576297
Ppr-Y,0.11260910369951066,0.0,0.0,0.004907532651551173,0.0,1834.1770810576297
CG7856,0.11260910369951066,0.0,0.0,0.00589231558974018,0.0,1834.1770810576297
CG7298,0.11260910369951066,0.0,0.0,0.001428325912958353,0.0,1834.1770810576297
CR45356,0.11260910369951066,0.0,0.0,0.002954737575086198,0.0,1834.1770810576297
CG13545,0.11260910369951066,0.0,0.0,0.00367330326572951,0.0,1834.1770810576297
CG15260,0.11260910369951066,0.0,0.0,0.009079850863477134,0.0,1834.1770810576297
CG32141,0.11260910369951066,0.0,0.0,0.005046191658930933,0.0,1834.1770810576297
CR45499,0.11260910369951066,0.0,0.0,0.002710219012265146,0.0,1834.1770810576297
snoRNA:U14:30Ea,0.11260910369951066,0.0,0.0,0.002537347220573045,0.0,1834.1770810576297
CG42798,0.11260910369951066,0.0,0.0,0.007080715465099623,0.0,1834.1770810576297
CG43291,0.11260910369951066,0.0,0.0,0.0029413357122188687,0.0,1834.1770810576297
snoRNA:U49:66Da,0.11260910369951066,0.0,0.0,0.001571546637811837,0.0,1834.1770810576297
CG14605,0.11260910369951066,0.0,0.0,0.006934827710112357,0.0,1834.1770810576297
PGRP-SB2,0.11260910369951066,0.0,0.0,0.00722108783378631,0.0,1834.1770810576297
CG45546,0.11260910369951066,0.0,0.0,0.00590809504241938,0.0,1834.1770810576297
CR44273,0.11260910369951066,0.0,0.0,0.013767751494534177,0.0,1834.1770810576297
Obp19c,0.11260910369951066,0.0,0.0,0.009505389764161935,0.0,1834.1770810576297
CR45037,0.11260910369951066,0.0,0.0,0.003980868753773532,0.0,1834.1770810576297
CR45148,0.11260910369951066,0.0,0.0,0.008242764266265988,0.0,1834.1770810576297
Obp19b,0.11260910369951066,0.0,0.0,0.00545662186806877,0.0,1834.1770810576297
snoRNA:Or-aca1,0.11260910369951066,0.0,0.0,0.002917417170699388,0.0,1834.1770810576297
CR45737,0.11260910369951066,0.0,0.0,0.008402354420441014,0.0,1834.1770810576297
CR44185,0.11260910369951066,0.0,0.0,0.006933303696281675,0.0,1834.1770810576297
Obp19d,0.11260910369951066,0.0,0.0,0.002243348388947484,0.0,1834.1770810576297
CG12970,0.11260910369951066,0.0,0.0,0.0148602111627198,0.0,1834.1770810576297
CR43490,0.11260910369951066,0.0,0.0,0.0031530181948084698,0.0,1834.1770810576297
Obp51a,0.11260910369951066,0.0,0.0,0.005955890284704734,0.0,1834.1770810576297
CR44996,0.11260910369951066,0.0,0.0,0.005602916455401243,0.0,1834.1770810576297
Cpr47Ed,0.11260910369951066,0.0,0.0,0.00901616309576447,0.0,1834.1770810576297
CG16957,0.11260910369951066,0.0,0.0,0.012058436115985461,0.0,1834.1770810576297
CG43351,0.11260910369951066,0.0,0.0,0.00599406664160012,0.0,1834.1770810576297
intr,0.11260910369951066,0.0,0.0,0.0014559389775750113,0.0,1834.1770810576297
CR33315,0.11260910369951066,0.0,0.0,0.007271073464003792,0.0,1834.1770810576297
CG33469,0.11260910369951066,0.0,0.0,0.012393515794492035,0.0,1834.1770810576297
snoRNA:U3:9B,0.11260910369951066,0.0,0.0,0.002725489111991317,0.0,1834.1770810576297
CG34115,0.11260910369951066,0.0,0.0,0.015029484161732404,0.0,1834.1770810576297
CG3565,0.11260910369951066,0.0,0.0,0.005630510325247504,0.0,1834.1770810576297
snoRNA:Psi28S-1135f,0.11260910369951066,0.0,0.0,0.0038766648121928036,0.0,1834.1770810576297
CR43410,0.11260910369951066,0.0,0.0,0.0037120021771483535,0.0,1834.1770810576297
scaRNA:PsiU6-40,0.11260910369951066,0.0,0.0,0.0030773416185266612,0.0,1834.1770810576297
CR43484,0.11260910369951066,0.0,0.0,0.00669267465679413,0.0,1834.1770810576297
CG18641,0.11260910369951066,0.0,0.0,0.005714568785897966,0.0,1834.1770810576297
CG43294,0.11260910369951066,0.0,0.0,0.005012495189811355,0.0,1834.1770810576297
CR45666,0.11260910369951066,0.0,0.0,0.002922504965832433,0.0,1834.1770810576297
CG34138,0.11260910369951066,0.0,0.0,0.011625177986413607,0.0,1834.1770810576297
CR45453,0.11260910369951066,0.0,0.0,0.0026532744122548307,0.0,1834.1770810576297
CG14317,0.11260910369951066,0.0,0.0,0.001779544275656233,0.0,1834.1770810576297
CG43308,0.11260910369951066,0.0,0.0,0.003992943025779904,0.0,1834.1770810576297
CR44241,0.11260910369951066,0.0,0.0,0.0022331618558596882,0.0,1834.1770810576297
CR45701,0.11260910369951066,0.0,0.0,0.00549252293347512,0.0,1834.1770810576297
snoRNA:Psi28S-3405d,0.11260910369951066,0.0,0.0,0.0034336017291915657,0.0,1834.1770810576297
CG7587,0.11260910369951066,0.0,0.0,0.002574900145373053,0.0,1834.1770810576297
CR45543,0.11260910369951066,0.0,0.0,0.009187416139609779,0.0,1834.1770810576297
CG9632,0.11260910369951066,0.0,0.0,0.0019030579525088746,0.0,1834.1770810576297
snoRNA:Psi18S-1389b,0.11260910369951066,0.0,0.0,0.0020930744024897563,0.0,1834.1770810576297
CR45502,0.11260910369951066,0.0,0.0,0.016253456659770012,0.0,1834.1770810576297
Ir67a,0.11260910369951066,0.0,0.0,0.002276276564395318,0.0,1834.1770810576297
snoRNA:Me18S-U1356b,0.11260910369951066,0.0,0.0,0.001810341577891801,0.0,1834.1770810576297
CR44131,0.11260910369951066,0.0,0.0,0.008145420215773089,0.0,1834.1770810576297
CR44285,0.11260910369951066,0.0,0.0,0.005175534503286482,0.0,1834.1770810576297
Pmi,0.11260910369951066,0.0,0.0,0.0023922115015876104,0.0,1834.1770810576297
CG14227,0.11260910369951066,0.0,0.0,0.007356101780794263,0.0,1834.1770810576297
CG33339,0.11260910369951066,0.0,0.0,0.00416168508416395,0.0,1834.1770810576297
CG14635,0.11260910369951066,0.0,0.0,0.004518151514237623,0.0,1834.1770810576297
CR10991,0.11260910369951066,0.0,0.0,0.0021500333935621425,0.0,1834.1770810576297
CG13059,0.11260910369951066,0.0,0.0,0.0025554393791392587,0.0,1834.1770810576297
CG31205,0.11260910369951066,0.0,0.0,0.0015468270719858545,0.0,1834.1770810576297
CR44739,0.11260910369951066,0.0,0.0,0.010766790378862516,0.0,1834.1770810576297
snoRNA:Psi18S-525i,0.11260910369951066,0.0,0.0,0.0031711940351135423,0.0,1834.1770810576297
snoRNA:Psi28S-1175a,0.11260910369951066,0.0,0.0,0.0023671566370914564,0.0,1834.1770810576297
CG15879,0.11260910369951066,0.0,0.0,0.0032295829559056462,0.0,1834.1770810576297
Ir60f,0.11260910369951066,0.0,0.0,0.0061240498196744875,0.0,1834.1770810576297
CG31949,0.11260910369951066,0.0,0.0,0.008766828749415206,0.0,1834.1770810576297
CG42464,0.11260910369951066,0.0,0.0,0.0012723840826388392,0.0,1834.1770810576297
CG14323,0.11260910369951066,0.0,0.0,0.001861235434410098,0.0,1834.1770810576297
CG31821,0.11260910369951066,0.0,0.0,0.007140468316559026,0.0,1834.1770810576297
CG43133,0.11260910369951066,0.0,0.0,0.0071735782144622525,0.0,1834.1770810576297
Or47b,0.11260910369951066,0.0,0.0,0.008255583568330803,0.0,1834.1770810576297
CR43611,0.11260910369951066,0.0,0.0,0.00616831419907509,0.0,1834.1770810576297
Diedel2,0.11260910369951066,0.0,0.0,0.003004398971861576,0.0,1834.1770810576297
CR44260,0.11260910369951066,0.0,0.0,0.005412183709568098,0.0,1834.1770810576297
snoRNA:Psi18S-1295,0.11260910369951066,0.0,0.0,0.003967807320120089,0.0,1834.1770810576297
CR43898,0.11276092872077331,0.0,0.0,0.22593558281963347,0.36290673016741987,1836.6500070039558
CG5157,0.11302591713076698,0.0,0.0,0.06607686753707348,0.02637432744922215,1840.9661382259326
Hug,0.11330429831293487,0.0,0.0,0.12322487816774799,0.1875145184448317,1845.5004109210831
CR44914,0.11340754149076043,0.0,0.0,0.214353904555428,0.18544995994696498,1847.182035801506
CG33914,0.11347297158446362,0.0,0.0,1.31189123554855,1.288356607704905,1848.2477611677434
CG3714,0.11349517142094045,0.0,0.0,0.9855862789821533,1.204544618054834,1848.609352104278
CRAT,0.1135891545858157,0.0,0.0,0.38892303690514124,0.32513114254858355,1850.1401498937662
CG42867,0.11363140438405667,0.0,0.0,0.007909781121309807,0.029647536590572083,1850.828314607515
Ude,0.11383246281102632,0.0,0.0,0.003064226876600487,0.047307996219042345,1854.1031542659969
CG33477,0.11383246281102632,0.0,0.0,0.0015425788821036863,0.016576292317929335,1854.1031542659969
CG1946,0.11384378201575557,0.0,0.0,0.02925725946956398,0.033117080356645706,1854.2875214726266
mRpL55,0.11393259440945575,4.995921010675963,0.23210234914377564,3.733251683796175,3.3779270036873768,1855.7340977412152
CG43136,0.11403377463731096,0.0,0.0,0.0041003601019150675,0.014143625149978129,1857.3821212925209
CG17636,0.11403377463731096,0.0,0.0,0.0018660498318825043,0.008530418533166504,1857.3821212925209
png,0.11423533996256391,0.0,0.0,0.002124718489866817,0.01392803409136404,1860.665217310241
CR43612,0.11423533996256391,0.0,0.0,0.0015535037684147408,0.004948083139425696,1860.665217310241
CG11668,0.11423533996256391,0.0,0.0,0.013418124381790075,0.029446083297417595,1860.665217310241
B-H1,0.11423533996256391,0.0,0.0,0.006009092396529943,0.017491153095401064,1860.665217310241
CG14731,0.11423533996256391,0.0,0.0,0.0018769921682230974,0.0049444817189628265,1860.665217310241
CG14107,0.11423533996256391,0.0,0.0,0.007204173200777541,0.01060927008839512,1860.665217310241
CG4712,0.11423533996256391,0.0,0.0,0.0012941521980757975,0.006526030108910367,1860.665217310241
spheroide,0.11423533996256391,0.0,0.0,0.0024139111264714834,0.0121294343644402,1860.665217310241
CR44423,0.11423533996256391,0.0,0.0,0.0028219645037440688,0.013537489098282052,1860.665217310241
CG9449,0.11423533996256391,0.0,0.0,0.002402145248587343,0.01674780357539502,1860.665217310241
CG43679,0.11423533996256391,0.0,0.0,0.007590190593793137,0.03817640629907104,1860.665217310241
CG31468,0.11443715888601008,0.0,0.0,0.0017558232245897753,0.005711181260435331,1863.9524439353322
Phae1,0.11443715888601008,0.0,0.0,0.0025484839914465783,0.004156122861339531,1863.9524439353322
SkpE,0.11443715888601008,0.0,0.0,0.00929716708080731,0.014722607678015035,1863.9524439353322
unc-4,0.11443715888601008,0.0,0.0,0.004048581203000796,0.016808883624094884,1863.9524439353322
CG11529,0.11443715888601008,0.0,0.0,0.0020050352307522034,0.004068024326899657,1863.9524439353322
CR44748,0.11443715888601008,0.0,0.0,0.006890131343599762,0.012115614298046645,1863.9524439353322
Fst,0.11443715888601008,0.0,0.0,0.0016918278738285418,0.007694103758935721,1863.9524439353322
Cyp9b2,0.11443715888601008,0.0,0.0,0.006318185163054559,0.016440225895819196,1863.9524439353322
CG34193,0.11443715888601008,0.0,0.0,0.003316798394785802,0.004418885856129375,1863.9524439353322
CG4553,0.11458462879218834,0.0,0.0,0.5356288838808825,0.432223565486085,1866.3544337671635
CG1673,0.11463923150644706,0.0,0.0,0.0039666424845983496,0.01147404150807593,1867.2438027770097
fon,0.11463923150644706,0.0,0.0,0.010135521156697098,0.007623192554206158,1867.2438027770097
CG14990,0.11463923150644706,0.0,0.0,0.007941853983033717,0.004385435799215289,1867.2438027770097
CG17097,0.11463923150644706,0.0,0.0,0.003507084115942497,0.005415904900942284,1867.2438027770097
Lip1,0.11463923150644706,0.0,0.0,0.008558947888434924,0.0056284932134385585,1867.2438027770097
CG13280,0.11463923150644706,0.0,0.0,0.0021600146415800725,0.003149445903770428,1867.2438027770097
LManVI,0.11463923150644706,0.0,0.0,0.0020957484541697527,0.0036230878329428784,1867.2438027770097
Or74a,0.11463923150644706,0.0,0.0,0.004633609491186005,0.003941821276757458,1867.2438027770097
CG33306,0.11463923150644706,0.0,0.0,0.006098965933194743,0.012470145443797861,1867.2438027770097
Ir94c,0.11463923150644706,0.0,0.0,0.005579168624166034,0.0053768679385162435,1867.2438027770097
CG6271,0.11463923150644706,0.0,0.0,0.004929859382158826,0.00640568727571471,1867.2438027770097
CG11379,0.11463923150644706,0.0,0.0,0.009017060747111871,0.0038151658540837665,1867.2438027770097
CR44440,0.11463923150644706,0.0,0.0,0.012583522797172035,0.016543363842317946,1867.2438027770097
CR43621,0.11463923150644706,0.0,0.0,0.0032386354741540902,0.0075596496450757895,1867.2438027770097
Cyp12a5,0.11463923150644706,0.0,0.0,0.008906932520903015,0.01129210626287064,1867.2438027770097
CG2955,0.11463923150644706,0.0,0.0,0.0013431140339521517,0.0034831396218705387,1867.2438027770097
Cyp313b1,0.11463923150644706,0.0,0.0,0.0024232209579296135,0.005696542593348446,1867.2438027770097
CG18063,0.11464383983681498,0.0,0.0,0.13986217856484867,0.13678175751354768,1867.3188632620422
Mf,0.11465311492494246,0.0,0.0,0.10329262675194929,0.12341272501150716,1867.4699358974626
jet,0.11480360956260366,0.0,0.0,1.136979355869542,1.0438604012848143,1869.9211925556883
Osi20,0.11484155792224232,0.0,0.0,0.0049384935566354924,0.0045704911987444015,1870.539295437483
CR43372,0.11484155792224232,0.0,0.0,0.00320086488588869,0.004065032442870835,1870.539295437483
CG6140,0.11484155792224232,0.0,0.0,0.005648777431055895,0.0034080928353979667,1870.539295437483
CG17324,0.11484155792224232,0.0,0.0,0.0028501833018532816,0.0028676785628729204,1870.539295437483
CG45544,0.11484155792224232,0.0,0.0,0.002247061936043699,0.003801095821937979,1870.539295437483
CG33666,0.11484155792224232,0.0,0.0,0.008019037736860482,0.013485835975296337,1870.539295437483
Osi8,0.11484155792224232,0.0,0.0,0.003942741125709367,0.0044896153946772255,1870.539295437483
CG32161,0.11484155792224232,0.0,0.0,0.009901220885136093,0.012699462062960592,1870.539295437483
CG5342,0.11484155792224232,0.0,0.0,0.0057031275018478884,0.005867688829501712,1870.539295437483
CG6026,0.11489704638295178,0.0,0.0,0.07754218045372462,0.01725519285899464,1871.4430914855186
out,0.1150211064498905,0.0,0.0,0.07198958247136727,0.006155740435027977,1873.4637818558165
Ir7d,0.11504413823133386,0.0,0.0,0.005780291373423379,0.0022945099594571913,1873.838923511966
CG10000,0.11504413823133386,0.0,0.0,0.0110279551861948,0.008040542787253482,1873.838923511966
fj,0.11504413823133386,0.0,0.0,0.0027627379698659475,0.0028751074378860447,1873.838923511966
CG30275,0.11504413823133386,0.0,0.0,0.01056392355385934,0.005091255976517844,1873.838923511966
CG17322,0.11504413823133386,0.0,0.0,0.002026600226475338,0.003557623293659837,1873.838923511966
CG32248,0.11504413823133386,0.0,0.0,0.002424430883488197,0.0021143939512351185,1873.838923511966
CG43049,0.11504413823133386,0.0,0.0,0.001945006365177582,0.002245632082310793,1873.838923511966
ftz,0.11504413823133386,0.0,0.0,0.009071759230071417,0.004712127348789339,1873.838923511966
CG11023,0.11504413823133386,0.0,0.0,0.00359575954769389,0.003498293351426097,1873.838923511966
CG15336,0.11504413823133386,0.0,0.0,0.011202555010984666,0.0040140773668688595,1873.838923511966
snoRNA:Me28S-G764,0.11504413823133386,0.0,0.0,0.0016111132530900144,0.0022983259340994744,1873.838923511966
CG18173,0.11504413823133386,0.0,0.0,0.004298227589520861,0.003257867241914586,1873.838923511966
CG4955,0.11504413823133386,0.0,0.0,0.010041128271741102,0.005852785227105502,1873.838923511966
CG1077,0.11504413823133386,0.0,0.0,0.010462865425562526,0.002958369204136934,1873.838923511966
CG30050,0.11504413823133386,0.0,0.0,0.0017555956083495933,0.00269260128155198,1873.838923511966
CG13728,0.11504413823133386,0.0,0.0,0.004532203743361326,0.004860165922932079,1873.838923511966
CR44756,0.11504413823133386,0.0,0.0,0.01375924269162175,0.003390531748442373,1873.838923511966
CR43297,0.11504413823133386,0.0,0.0,0.0038376119416041717,0.002163092082010495,1873.838923511966
S-Lap3,0.11504413823133386,0.0,0.0,0.0018135066965654803,0.003721930303003189,1873.838923511966
CR45626,0.11504413823133386,0.0,0.0,0.004240010631676349,0.0051913169986529326,1873.838923511966
CNT1,0.11504413823133386,0.0,0.0,0.003542883490478652,0.002499483599125899,1873.838923511966
Mks1,0.11504413823133386,0.0,0.0,0.002502975911050993,0.002344074257081846,1873.838923511966
CR44415,0.11504413823133386,0.0,0.0,0.005330872345266344,0.005924073962468071,1873.838923511966
CG33124,0.11504413823133386,0.0,0.0,0.008628309062564234,0.00842184541022742,1873.838923511966
CG16732,0.11504413823133386,0.0,0.0,0.006213996727216802,0.003461639371316585,1873.838923511966
Spn28F,0.11504413823133386,0.0,0.0,0.0021707138983596205,0.0022685848005083867,1873.838923511966
ZC3H3,0.11511655440627638,0.0,0.0,1.1950638502512996,1.1569354295392797,1875.0184381694298
CdsA,0.11523111919806805,7.986915950611434,7.568497638649726,6.272165868640307,5.683978008626762,1876.8844694981324
CG6175,0.11526354897609925,0.0,0.0,0.05022021186160738,0.04924584053303392,1877.4126857227045
CG2841,0.11532409611806055,0.0,0.0,0.2118168483708182,0.12820655355787297,1878.3988775709702
lva,0.11535453772660681,0.0,0.0,1.3996092655756538,1.2129887167651423,1878.8947104909716
CG17211,0.11535504361700616,0.0,0.0,0.029921410523978634,0.015784697051003955,1878.9029504337964
NimC4,0.11586317506768162,0.0,0.0,0.08627323827902043,0.03757133851014623,1887.1793955023982
CG18446,0.11624293451557005,0.0,0.0,0.2962538531741272,0.1856895181025944,1893.364917389605
Ino80,0.11626573316651362,0.0,0.0,0.43125792933864343,0.288024436606172,1893.7362618161737
CR45279,0.11649979602043137,0.0,0.0,0.061700989344513006,0.0780720163155922,1897.548677580786
Syx4,0.11654796672004014,0.0,0.0,0.07822242257109539,0.13241628497088637,1898.333281936014
CG4945,0.11676892635390906,0.0,0.0,0.052986567218463836,0.016477125855705953,1901.932272452471
mal,0.11686284498811716,0.0,0.0,0.21434124242372699,0.17977909075375115,1903.4620191664524
myo,0.11689066231296646,0.0,0.0,0.3602877722691264,0.33164058516996126,1903.9151077535978
uif,0.11701078032526896,0.0,0.0,0.04046324787186499,0.01762669387781804,1905.8715899379808
Myo61F,0.11708887795970857,0.0,0.0,0.05504971584059493,0.011020995339694797,1907.1436442077331
CG4409,0.11714871263248078,0.0,0.0,0.7659725758579347,0.9949776362371979,1908.118231357847
CG4702,0.11719431342176506,0.0,0.0,0.0792654403546141,0.018053870763698122,1908.8609770137093
Rok,0.11721385632341147,0.0,0.0,0.6433937905902306,0.5529663653836991,1909.179291795726
Pvf1,0.11727222363478912,0.0,0.0,0.09359491468742914,0.07149066488291733,1910.129978563445
alphaKap4,0.1174053860757926,0.0,0.0,0.06694039044273824,0.015566423268191439,1912.2989284025098
CG34027,0.1176485266233801,0.0,0.0,0.07993974739749678,0.020898163762619444,1916.2592016416152
Lsd-1,0.11775657819242136,0.0,0.0,0.03637707595605935,0.02680563534439791,1918.019145598159
CG9095,0.11775657819242136,0.0,0.0,0.025405978454033487,0.018894489206265925,1918.019145598159
CR44991,0.11781661924576814,0.0,0.0,0.10729045291136374,0.09942491322126204,1918.9970942750715
Or98b,0.1178283386534415,0.0,0.0,0.05600033242481316,0.020864592309509468,1919.1879799872552
CG12728,0.11790676363494051,0.0,0.0,1.0054141695808216,0.9082844527404286,1920.465366085911
elg1,0.11801423688434493,0.0,0.0,0.0963494864579335,0.022191775800884217,1922.2158903722102
CG42354,0.11810373322097545,0.0,0.0,0.27653033027834306,0.418569392803495,1923.6736067032482
CR12628,0.1181057899618661,0.0,0.0,0.0205987909123037,0.007896050156664076,1923.707106898875
CR45173,0.11814625983882826,0.0,0.0,0.02360556667856476,0.008029697901815194,1924.3662802548347
CG7504,0.11814634533568619,0.0,0.0,0.7876545145661514,0.7099782668740655,1924.3676728276566
CR44749,0.11818587558537169,0.0,0.0,0.14251117755284823,0.10633514758538515,1925.0115415345342
RhoGAP102A,0.11818593181792753,0.0,0.0,1.2695941962835842,1.1334162471917186,1925.0124574504036
Naam,0.11822265722029385,0.0,0.0,0.8297842060688231,0.8309666859030715,1925.6106408041462
spartin,0.11823760254602822,0.0,0.0,0.04723367579018359,0.04459492266989104,1925.8540702697076
ymp,0.11831494802204201,0.0,0.0,0.057314589490820585,0.05189381391426809,1927.1138733830203
CR44047,0.11839168689373541,0.0,0.0,0.03223664417927064,0.043199289615898244,1928.3637961251625
Usp32,0.11859256475649926,0.0,0.0,0.4873675317698041,0.3079461289160192,1931.63569475386
CG13154,0.11878392101197466,0.0,0.0,0.12669951047089412,0.04478300169925387,1934.7525054430432
