,pvalue,medianA,medianB,meanA,meanB,pvalue_adj
Npc2g,0.1055091835413568,0.0,0.0,0.010384946828752642,0.030417740979163648,1718.5335815216195
Or92a,0.1055091835413568,0.0,0.0,0.00607407399577167,0.02291073593803427,1718.5335815216195
CG34450,0.1055091835413568,0.0,0.0,0.0027261031183932354,0.010017451473264351,1718.5335815216195
CG9449,0.10569645582910181,0.0,0.0,0.0045360088794926005,0.01674780357539502,1721.5838725444103
snoRNA:Me28S-G764,0.10569645582910181,0.0,0.0,0.0016808553382663847,0.0022983259340994744,1721.5838725444103
snoRNA:Or-CD12,0.10569645582910181,0.0,0.0,0.0015226168076109936,0.0036799514924084533,1721.5838725444103
CG43338,0.10569645582910181,0.0,0.0,0.0018145306553911207,0.005779779902367098,1721.5838725444103
CR44034,0.10569645582910181,0.0,0.0,0.005874517230443975,0.00573746285366781,1721.5838725444103
CG31759,0.10569645582910181,0.0,0.0,0.00871396649048626,0.016693243422606287,1721.5838725444103
CG43312,0.10569645582910181,0.0,0.0,0.010879157716701903,0.02606044292811123,1721.5838725444103
CR44496,0.10569645582910181,0.0,0.0,0.005772055708245243,0.014302198261875369,1721.5838725444103
CG12115,0.10569645582910181,0.0,0.0,0.007043987209302325,0.011807332634605662,1721.5838725444103
CG1673,0.10569645582910181,0.0,0.0,0.005480282769556026,0.01147404150807593,1721.5838725444103
Buffy,0.10569645582910181,0.0,0.0,0.012106156131078225,0.028205771256112063,1721.5838725444103
CG9970,0.10569645582910181,0.0,0.0,0.003415094820295983,0.008469186252412511,1721.5838725444103
CG34181,0.10569645582910181,0.0,0.0,0.007183619196617337,0.004821481611793048,1721.5838725444103
CG10086,0.10569645582910181,0.0,0.0,0.008359701691331925,0.0033748734721123323,1721.5838725444103
Ntl,0.10588396831449443,0.0,0.0,0.009772246300211417,0.015921843640099107,1724.6380759064853
CG31832,0.10588396831449443,0.0,0.0,0.007695706342494714,0.01377801645668699,1724.6380759064853
CR44377,0.10588396831449443,0.0,0.0,0.007204590327695561,0.007274319550085443,1724.6380759064853
snoRNA:Me28S-A2634b,0.10588396831449443,0.0,0.0,0.002682672198731501,0.004905792808141883,1724.6380759064853
CG18173,0.10588396831449443,0.0,0.0,0.009605620253699787,0.003257867241914586,1724.6380759064853
Cyp6a22,0.10588396831449443,0.0,0.0,0.002207824418604651,0.005969519289916145,1724.6380759064853
CG10680,0.10588396831449443,0.0,0.0,0.006785353488372093,0.006980561790912648,1724.6380759064853
CG3397,0.10588396831449443,0.0,0.0,0.013232804756871034,0.01881452466406551,1724.6380759064853
CR45762,0.10588396831449443,0.0,0.0,0.008923454862579281,0.02012953713763039,1724.6380759064853
CR43883,0.10588396831449443,0.0,0.0,0.007832585200845666,0.013094788825114223,1724.6380759064853
CG17010,0.10588396831449443,0.0,0.0,0.006964132769556025,0.014320370776841665,1724.6380759064853
Cyp12a5,0.10588396831449443,0.0,0.0,0.010773080338266386,0.01129210626287064,1724.6380759064853
CG13640,0.10588396831449443,0.0,0.0,0.013578562367864694,0.01858899236717273,1724.6380759064853
mey,0.10588396831449443,0.0,0.0,0.002042503382663848,0.003808278745126825,1724.6380759064853
Tpc2,0.10592656747219326,0.0,0.0,0.08120753625792812,0.03186059579982724,1725.3319309870838
CG11626,0.10601237478634845,0.0,0.0,0.03566426876321353,0.07047044902392004,1726.7295605200436
CR44683,0.10607172110810975,0.0,0.0,0.001275292864693446,0.0017093436316176225,1727.6961934088915
lbl,0.10607172110810975,0.0,0.0,0.007048483403805498,0.0037255425308778123,1727.6961934088915
CG8746,0.10607172110810975,0.0,0.0,0.007713302536997885,0.004449879622092908,1727.6961934088915
CG14564,0.10607172110810975,0.0,0.0,0.0093734310782241,0.0031779103047268786,1727.6961934088915
CG32161,0.10607172110810975,0.0,0.0,0.01018968002114165,0.012699462062960592,1727.6961934088915
Ir52c,0.10607172110810975,0.0,0.0,0.011758884143763214,0.006066970659467766,1727.6961934088915
CR43612,0.10607172110810975,0.0,0.0,0.0045333872093023244,0.004948083139425696,1727.6961934088915
Elo68beta,0.10607172110810975,0.0,0.0,0.008103518921775897,0.008118847336508996,1727.6961934088915
CG11342,0.10611096921566432,0.0,0.0,0.06464012980972515,0.10271259844119901,1728.3354665847405
CR45284,0.1061154263289783,0.0,0.0,0.046953873995771674,0.04727003344018031,1728.4080640463985
CR4575,0.10620962987347582,0.0,0.0,0.037368525158562364,0.07143981249575332,1729.9424513791741
AdamTS-A,0.1062513175678208,0.0,0.0,0.19476222885835096,0.02943885743512444,1730.6214605446653
CG12674,0.10625971432015918,0.0,0.0,0.013651331923890063,0.01232970346528132,1730.7582268467527
CG33966,0.10625971432015918,0.0,0.0,0.0067425889006342485,0.0020809200595791016,1730.7582268467527
CG14990,0.10625971432015918,0.0,0.0,0.013320104968287528,0.004385435799215289,1730.7582268467527
BigH1,0.10625971432015918,0.0,0.0,0.008771231289640592,0.0021256100844390573,1730.7582268467527
CR44732,0.10625971432015918,0.0,0.0,0.0035035663847780125,0.0032172389125813073,1730.7582268467527
CG11044,0.10625971432015918,0.0,0.0,0.00888309090909091,0.0019566422411720664,1730.7582268467527
CG32248,0.10625971432015918,0.0,0.0,0.002931118181818182,0.0021143939512351185,1730.7582268467527
CG16894,0.10625971432015918,0.0,0.0,0.007001430126849895,0.002082334107525312,1730.7582268467527
CG7910,0.10625971432015918,0.0,0.0,0.007290518393234672,0.002474026278754751,1730.7582268467527
CG4757,0.10625971432015918,0.0,0.0,0.009685842494714589,0.0025675643677217537,1730.7582268467527
CG15909,0.10625971432015918,0.0,0.0,0.011993177061310782,0.006354475175763684,1730.7582268467527
CR44372,0.10625971432015918,0.0,0.0,0.00467743932346723,0.003913329431237082,1730.7582268467527
Or74a,0.10625971432015918,0.0,0.0,0.009593484989429175,0.003941821276757458,1730.7582268467527
CR45351,0.10625971432015918,0.0,0.0,0.011781827061310783,0.00437959898366169,1730.7582268467527
CG4000,0.10625971432015918,0.0,0.0,0.011912458033826638,0.013227704282083922,1730.7582268467527
CR44330,0.10625971432015918,0.0,0.0,0.0015237209302325582,0.002022567888828538,1730.7582268467527
CG13728,0.10625971432015918,0.0,0.0,0.012623824735729386,0.004860165922932079,1730.7582268467527
pnr,0.10625971432015918,0.0,0.0,0.010511757928118395,0.002155017690090985,1730.7582268467527
Cyp313b1,0.10625971432015918,0.0,0.0,0.01314293794926004,0.005696542593348446,1730.7582268467527
CG32814,0.10625971432015918,0.0,0.0,0.013120653699788584,0.014035955932805655,1730.7582268467527
CG42556,0.10625971432015918,0.0,0.0,0.007305555496828753,0.002773532704349108,1730.7582268467527
l(3)72Dp,0.10630024053601939,0.0,0.0,0.2555524976321353,0.1928862582093083,1731.4183178506837
CG31547,0.1063912958506143,0.0,0.0,0.12273091473572938,0.15828714785999864,1732.9014268148057
CG18469,0.10658863746216801,0.0,0.0,0.04150691987315011,0.04432390280041533,1736.1157269837927
scaRNA:MeU4-A65,0.1066310011750432,0.0,0.0,0.014178630856236786,0.03666727135983204,1736.8057471391037
CG1172,0.1066942556291951,0.0,0.0,1.1769879654862576,0.8902102670265447,1737.8360356883297
CG43322,0.10690211020654722,0.0,0.0,0.07394227177589853,0.11280083694038667,1741.221571044241
CG5521,0.1072942651090868,0.0,0.0,1.2610656276427068,1.0213651794314411,1747.6089900968057
CG3775,0.10735898705938068,0.0,0.0,0.019266380147991546,0.0630780776700987,1748.6631812231926
Hlc,0.10741216059230374,0.0,0.0,1.5953866129704015,1.3462897540874483,1749.5292717274433
Twdlbeta,0.10748753794925586,0.0,0.0,0.016621864904862577,0.0007033464605984371,1750.7570181174794
CG43317,0.10748753794925586,0.0,0.0,0.021838097674418605,0.00021044857015933504,1750.7570181174794
CG13021,0.10748753794925586,0.0,0.0,0.01995759598308668,0.0003615991591781909,1750.7570181174794
Sfp24F,0.10748753794925586,0.0,0.0,0.0139506766384778,0.0014792238804849798,1750.7570181174794
CG18754,0.10748753794925586,0.0,0.0,0.0217175328435518,0.00045929557863944357,1750.7570181174794
snRNA:U4:38AB,0.10748753794925586,0.0,0.0,0.008486653308668076,0.0012314270020036258,1750.7570181174794
CG9287,0.10748753794925586,0.0,0.0,0.02752581575052854,0.001267043584448886,1750.7570181174794
CG14626,0.10748753794925586,0.0,0.0,0.018556935412262155,0.00026381677421029786,1750.7570181174794
CR44189,0.10748753794925586,0.0,0.0,0.02617973086680761,0.001312993026542839,1750.7570181174794
CG12951,0.10748753794925586,0.0,0.0,0.016428561733615222,0.0014060251177878745,1750.7570181174794
CG7778,0.10748753794925586,0.0,0.0,0.024944358985200844,0.0016066829603870085,1750.7570181174794
Fer3HCH,0.10748753794925586,0.0,0.0,0.011254003911205073,0.0010654768385234409,1750.7570181174794
CG31805,0.10748753794925586,0.0,0.0,0.010610500898520083,0.0005450186129633915,1750.7570181174794
CG32588,0.10748753794925586,0.0,0.0,0.013755809830866807,0.0006481110001244761,1750.7570181174794
CG12231,0.10748753794925586,0.0,0.0,0.021293558456659617,0.0005553083490174914,1750.7570181174794
CG13840,0.10748753794925586,0.0,0.0,0.024695090486257926,0.00038043246517017055,1750.7570181174794
CG31606,0.10748753794925586,0.0,0.0,0.027813413424947146,0.002000909505891959,1750.7570181174794
CG11298,0.10748753794925586,0.0,0.0,0.01671573731501057,0.0010942188821891703,1750.7570181174794
CG42762,0.10748753794925586,0.0,0.0,0.021269430232558135,0.00034421248542821264,1750.7570181174794
btn,0.10748753794925586,0.0,0.0,0.01248935152219873,0.00033618710948599606,1750.7570181174794
CG11349,0.10748753794925586,0.0,0.0,0.019626260676532763,0.0010612843639509855,1750.7570181174794
CG9114,0.10752058606733922,0.0,0.0,0.13466363992600422,0.18461043552428696,1751.295305864821
Acp76A,0.10767733777556648,0.0,0.0,0.0144086705602537,0.0006481110001244761,1753.8484776884268
CG32277,0.10767733777556648,0.0,0.0,0.023950111733615224,0.002876334727231187,1753.8484776884268
Acp53C14a,0.10767733777556648,0.0,0.0,0.02140755486257928,0.0027724314745629195,1753.8484776884268
Pif1B,0.10767733777556648,0.0,0.0,0.006867404503171247,0.0011754839391794713,1753.8484776884268
snoRNA:Psi28S-2996,0.10767733777556648,0.0,0.0,0.005962937167019027,0.0010654768385234409,1753.8484776884268
CG14174,0.10773055468283332,0.0,0.0,0.08010114168076109,0.04886865141115112,1754.7152746739891
CG13010,0.10786737894228693,0.0,0.0,0.015464580919661733,0.0025805002373696377,1756.9438682119694
CG15357,0.10786737894228693,0.0,0.0,0.017006659978858352,0.00444641025265751,1756.9438682119694
CG43052,0.10786737894228693,0.0,0.0,0.018144209830866807,0.004367652294933767,1756.9438682119694
wat,0.10786737894228693,0.0,0.0,0.04190738636363636,0.01100972656384249,1756.9438682119694
CR46106,0.10786737894228693,0.0,0.0,0.015852933298097255,0.0034508737958099727,1756.9438682119694
CR45578,0.10805766155612812,0.0,0.0,0.01012838980972516,0.002875640498253449,1760.0431914262147
CG34254,0.10805766155612812,0.0,0.0,0.015623151374207186,0.005244337882143914,1760.0431914262147
CG16723,0.10805766155612812,0.0,0.0,0.013715266279069766,0.0021556971189679547,1760.0431914262147
CG15107,0.10810763557710801,0.0,0.0,0.4454264442600425,0.38012419812542053,1760.8571682799352
CG3328,0.10815781581618211,0.0,0.0,0.1364894436575053,0.17758494962156912,1761.6745040139742
Erk7,0.10818617013027687,0.0,0.0,0.08173093615221988,0.006524291155260768,1762.1363390819497
CG4483,0.10843895155015154,0.0,0.0,0.0022291681078224104,0.0015637009886027519,1766.2536428488684
CG14036,0.10843895155015154,0.0,0.0,0.01615064471458774,0.014601508676490849,1766.2536428488684
CR45241,0.10843895155015154,0.0,0.0,0.013003357188160676,0.0076867074969510785,1766.2536428488684
snoRNA:M,0.10843895155015154,0.0,0.0,0.007451761997885835,0.004432812182096203,1766.2536428488684
CG11756,0.10843895155015154,0.0,0.0,0.016678396300211413,0.007598514260226169,1766.2536428488684
CG13616,0.10843895155015154,0.0,0.0,0.01886318192389006,0.015602956900392529,1766.2536428488684
dob,0.10869872440186673,0.0,0.0,0.07823601473572939,0.010983989061268493,1770.4848230576054
elg1,0.10908035944252542,0.0,0.0,0.12986551430232557,0.022191775800884217,1776.700894599854
CR45925,0.10939285429254858,0.0,0.0,0.146315473192389,0.09212925583078453,1781.7908107170313
CG8786,0.10942932194177696,0.0,0.0,1.0761590777801269,0.7614101915617033,1782.384795787663
CR45358,0.10955039874029826,0.0,0.0,0.1897859942917548,0.16917448846251606,1784.356894681978
up,0.1097031154776949,0.0,0.0,0.06569482807610995,0.08324485739960442,1786.8443449006945
CG12398,0.10975119947093659,0.0,0.0,0.15211005295983088,0.08709423155092064,1787.627536982615
Tie,0.10990677568203366,0.0,0.0,0.03770016441860465,0.0259621559225792,1790.1615623089642
lectin-46Cb,0.10998817046515719,0.0,0.0,0.04629983890063425,0.07450989264642648,1791.4873205364802
Faa,0.11024685958696823,0.0,0.0,0.09900636945031711,0.03247926832267819,1795.7008489525385
CG7720,0.11030675060221362,0.0,0.0,0.025907537346723047,0.05267542254217904,1796.6763538088555
CG33640,0.11071954642635373,0.0,0.0,0.10030897938689218,0.07047991419702397,1803.3999721924497
CR45468,0.11083918704772006,0.0,0.0,0.033556176638477805,0.04945836141874647,1805.3486786332642
CG14770,0.11087052079262483,0.0,0.0,0.08574581353065541,0.031806134068956105,1805.859042670273
snoRNA:Psi28S-1192c,0.11158525754775372,0.0,0.0,0.013203971701902748,0.026488228569724135,1817.5006749378126
rha,0.11163608462345975,0.0,0.0,0.06047736712473573,0.022858182056662298,1818.3285463469124
toc,0.11190347602744422,0.0,0.0,2.6377494122621554,2.550612527341355,1822.6838175350115
CCHa2,0.11212309193848413,0.0,0.0,0.015707324735729385,0.08226842242539087,1826.2609214940296
ImpL3,0.11233979793995053,0.0,0.0,0.04618552790697674,0.034658048127443754,1829.7906288459142
Rcd6,0.11245636089636285,0.0,0.0,0.1166449266807611,0.04099551470489821,1831.6892062799582
sro,0.11255010932579712,0.0,0.0,0.1241387692389006,0.04168213081482443,1833.2161806985835
CycA,0.11283224519821239,0.0,0.0,0.029460655708245246,0.04722481274178364,1837.8116097884833
CG6071,0.11306441752975344,0.0,0.0,0.12840922172304442,0.0512042817710065,1841.593232724624
mt:tRNA:H,0.11321007911386799,0.0,0.0,0.0020362159513742074,0.009823020985134923,1843.9657686066819
Ir51a,0.11323109252549168,0.0,0.0,0.08824308350951374,0.0055308641606245795,1844.3080350552086
tum,0.11323109252549168,0.0,0.0,0.07586516321353065,0.006029478073513622,1844.3080350552086
klg,0.11337286562123283,7.81086565,8.435448865068864,6.35389953551797,6.219866300299047,1846.6172352386404
CR45821,0.11338076857796281,0.0,0.0,0.012878815433403808,0.04033007976029685,1846.7459585978581
snoRNA:Psi28S-1153,0.11344975843620125,0.0,0.0,0.011944276638477802,0.03314821168965191,1847.869665408846
CG43068,0.11355164151377933,0.0,0.0,0.0092229511627907,0.03204824677625492,1849.5291369764377
betaNACtes4,0.11355164151377933,0.0,0.0,0.012658705708245243,0.03966163205479122,1849.5291369764377
CG10866,0.1136129508896847,0.0,0.0,0.6404428937209302,0.8100538400724586,1850.5277440911846
Ir7f,0.11368814847013975,0.0,0.0,0.06437744492600422,0.006831449978784989,1851.7525622816363
CR43686,0.11372269798340545,0.0,0.0,0.005908776955602537,0.016582969966001188,1852.315304753708
CG31883,0.11372269798340545,0.0,0.0,0.00797305100422833,0.03374303074104817,1852.315304753708
CG14565,0.11372269798340545,0.0,0.0,0.011659635623678645,0.030131837729275694,1852.315304753708
CG8008,0.11389393804870601,0.0,0.0,0.007642616786469344,0.014444806927551887,1855.1044629373234
ovo,0.114181413858643,0.0,0.0,0.04603568017970401,0.017222807819308277,1859.7868689295772
CR45638,0.11423696921266874,0.0,0.0,0.0043398300211416494,0.009757007956376237,1860.6917545359483
tw,0.11423696921266874,0.0,0.0,0.011684833826638477,0.02651623896058509,1860.6917545359483
CG45105,0.11423696921266874,0.0,0.0,0.01168726310782241,0.007457108571488917,1860.6917545359483
CG15425,0.11423696921266874,0.0,0.0,0.0131839677589852,0.021465292274820427,1860.6917545359483
schuy,0.11440876043393955,0.0,0.0,0.010523294608879493,0.01096456476484077,1863.4898899480074
CG7367,0.11440876043393955,0.0,0.0,0.007589317811839324,0.005330350157968384,1863.4898899480074
Rbf2,0.11440897954504542,0.0,0.0,0.13340081984143762,0.05728714782643792,1863.4934588296999
gom,0.11443366655539888,0.0,0.0,0.024376603594080337,0.023850132845231034,1863.895560854337
CG32260,0.11458073549610098,0.0,0.0,0.011545061627906975,0.01158230491503773,1866.2910197604929
CR43669,0.11458073549610098,0.0,0.0,0.01319565295983087,0.017342309076789037,1866.2910197604929
scb,0.1146173987917456,0.0,0.0,0.04807864086680761,0.030146138357943563,1866.8881915199522
Kah,0.11475289445989467,0.0,0.0,0.01238054862579281,0.0027362397455556503,1869.0951449627644
CR42874,0.11475289445989467,0.0,0.0,0.009943631659619449,0.005115529919267981,1869.0951449627644
ItgaPS5,0.11475289445989467,0.0,0.0,0.01314524704016913,0.013743722501579066,1869.0951449627644
CG7509,0.11478758158675423,0.0,0.0,0.03402606553911205,0.07110865614391698,1869.660128885053
hng3,0.11479736830218362,0.0,0.0,1.2368520869344615,1.062947773805889,1869.8195349059667
CG15731,0.11483650158784298,0.0,0.0,0.05930850528541227,0.013112945986710275,1870.4569378627864
CG9308,0.11483653788133452,0.0,0.0,0.0730805909090909,0.02555696784050564,1870.4575290111766
CG13855,0.1149134907344439,0.0,0.0,0.04216527509513742,0.020756748431360328,1871.7109370826222
ppk17,0.11492523738583654,0.0,0.0,0.010102902991543341,0.0056915420588006145,1871.9022665405057
btl,0.11492523738583654,0.0,0.0,0.009556186786469344,0.005489395574574626,1871.9022665405057
CG31792,0.11492523738583654,0.0,0.0,0.013043992071881609,0.01118770139522617,1871.9022665405057
CG13164,0.1150672025705245,0.0,0.0,0.0678561023255814,0.020306701375816714,1874.214595468703
Ugt37a1,0.11509776433421626,0.0,0.0,0.015251951797040168,0.012746961557254103,1874.7123854757144
CG34461,0.11509776433421626,0.0,0.0,0.004022321881606766,0.0046910578410679395,1874.7123854757144
CG6793,0.11509776433421626,0.0,0.0,0.01590908023255814,0.006405615042938927,1874.7123854757144
Cpr50Ca,0.11509776433421626,0.0,0.0,0.009685284989429176,0.005966327984258774,1874.7123854757144
CG13847,0.11509776433421626,0.0,0.0,0.009880509408033825,0.003563552486650321,1874.7123854757144
CG15642,0.1151949664687536,0.0,0.0,1.0135611030232559,0.8352190479020006,1876.2956138430586
CG4983,0.11527047536509744,0.0,0.0,0.014697487737843552,0.005403805216426036,1877.525502746707
CG30416,0.11527047536509744,0.0,0.0,0.01888839957716702,0.0059843308446850835,1877.525502746707
CG5440,0.11527047536509744,0.0,0.0,0.017941375052854123,0.005891492722401064,1877.525502746707
Ance-3,0.11527047536509744,0.0,0.0,0.01703366194503171,0.00621338310341964,1877.525502746707
E(spl)mdelta-HLH,0.11527047536509744,0.0,0.0,0.014639209090909091,0.002336576690150408,1877.525502746707
CR44058,0.11527047536509744,0.0,0.0,0.014283335729386892,0.004115616880938391,1877.525502746707
CR43761,0.11527047536509744,0.0,0.0,0.02171601617336152,0.00605235391110374,1877.525502746707
CG16886,0.11527047536509744,0.0,0.0,0.019933834989429175,0.003504251394958616,1877.525502746707
CG31924,0.11527047536509744,0.0,0.0,0.011055690274841438,0.005186692321117472,1877.525502746707
CG8172,0.11527047536509744,0.0,0.0,0.01513469090909091,0.003439902294844414,1877.525502746707
CR43855,0.11552201611192187,0.0,0.0,0.02179630422832981,0.03640277799282001,1881.6225984309833
tbrd-1,0.11552951991130572,0.0,0.0,0.07712086738900634,0.02462556906234888,1881.7448203153476
CG1737,0.11553059750481626,0.0,0.0,0.44371725194503175,0.42093720927995293,1881.7623721584473
Phlpp,0.11558740224392933,0.0,0.0,0.04995288559196618,0.03076038015014492,1882.6876077491208
XRCC1,0.1156149357854549,0.0,0.0,0.7138583153488371,0.50518738384501,1883.1360740734895
Cubn,0.11563348270224705,0.0,0.0,0.46147444528541215,0.18635395620898695,1883.4381662541998
CG7091,0.11564530517619248,0.0,0.0,0.07316159080338265,0.024767326937099692,1883.6307307098232
Lsp1beta,0.11593512890954522,0.0,0.0,0.03907339281183932,0.01199576987600551,1888.3513796786724
CG11374,0.11596375090020339,0.0,0.0,0.7173556536046511,0.530384807500012,1888.8175746625127
CR44498,0.11605120267768837,0.0,0.0,0.047363330655391125,0.03327193233431127,1890.2419892141882
CG33642,0.11609798634188329,0.0,0.0,0.07485356031712474,0.045165804753080505,1891.004001536595
l(2)01289,0.11616735891496588,0.0,0.0,0.026087732610993657,0.011502587102033664,1892.1339420069642
Hf,0.11628736569409959,0.0,0.0,0.021052260253699787,0.0662939642346167,1894.0886124254941
CG7512,0.11634174793884422,0.0,0.0,0.05204672120507399,0.02404777045063396,1894.9743904278946
CG17030,0.11645811042555287,0.0,0.0,0.07514052325581394,0.03448705676677213,1896.8697026114053
CG11284,0.11657683720141665,0.0,0.0,1.0202208594503173,0.7092086816390318,1898.8035243366744
CR45417,0.11662991793072386,0.0,0.0,0.015290591522198733,0.017952477475103836,1899.6681032556303
Apoltp,0.11665170172177569,0.0,0.0,0.24680997423890072,0.20869717856119493,1900.0229176442824
CG13022,0.11674427975587998,0.0,0.0,0.011665936575052854,0.0,1901.530828663773
CheB42b,0.11674427975587998,0.0,0.0,0.004608469978858351,0.0,1901.530828663773
CR45239,0.11674427975587998,0.0,0.0,0.006664868604651163,0.0,1901.530828663773
CG42591,0.11674427975587998,0.0,0.0,0.008742684989429176,0.0,1901.530828663773
CG7465,0.11674427975587998,0.0,0.0,0.009375429175475687,0.0,1901.530828663773
CR44463,0.11674427975587998,0.0,0.0,0.0019349503171247357,0.0,1901.530828663773
CG42536,0.11674427975587998,0.0,0.0,0.0048238165961945025,0.0,1901.530828663773
CG34007,0.11674427975587998,0.0,0.0,0.008799053171247358,0.0,1901.530828663773
snoRNA:Psi28S-2562,0.11674427975587998,0.0,0.0,0.0029678433826638476,0.0,1901.530828663773
CG42535,0.11674427975587998,0.0,0.0,0.006645853171247357,0.0,1901.530828663773
CG34244,0.11674427975587998,0.0,0.0,0.0034697764270613107,0.0,1901.530828663773
Sr-CIII,0.11674427975587998,0.0,0.0,0.0026090542283298095,0.0,1901.530828663773
CR45221,0.11674427975587998,0.0,0.0,0.0030391696617336154,0.0,1901.530828663773
Sfp33A3,0.11674427975587998,0.0,0.0,0.004002348625792812,0.0,1901.530828663773
Sfp70A4,0.11674427975587998,0.0,0.0,0.0027367554968287526,0.0,1901.530828663773
CR45377,0.11674427975587998,0.0,0.0,0.002569541649048626,0.0,1901.530828663773
snoRNA:U14:30Eb,0.11674427975587998,0.0,0.0,0.002393142811839323,0.0,1901.530828663773
CG9875,0.11674427975587998,0.0,0.0,0.005662749260042283,0.0,1901.530828663773
CR44547,0.11674427975587998,0.0,0.0,0.0026475225581395344,0.0,1901.530828663773
snoRNA:Psi18S-1377b,0.11674427975587998,0.0,0.0,0.0016526028224101478,0.0,1901.530828663773
CR44703,0.11674427975587998,0.0,0.0,0.012181442600422834,0.0,1901.530828663773
snoRNA:Psi18S-1295,0.11674427975587998,0.0,0.0,0.002496464799154334,0.0,1901.530828663773
snoRNA:Me18S-C1366,0.11674427975587998,0.0,0.0,0.005116745454545456,0.0,1901.530828663773
zetaTry,0.11674427975587998,0.0,0.0,0.006896275158562368,0.0,1901.530828663773
CG33752,0.11674427975587998,0.0,0.0,0.009441344080338265,0.0,1901.530828663773
CR45877,0.11674427975587998,0.0,0.0,0.006688089260042283,0.0,1901.530828663773
CR43282,0.11674427975587998,0.0,0.0,0.0013375063953488372,0.0,1901.530828663773
CR45357,0.11674427975587998,0.0,0.0,0.005646138266384777,0.0,1901.530828663773
CR43969,0.11674427975587998,0.0,0.0,0.0043294716701902745,0.0,1901.530828663773
CG13838,0.11674427975587998,0.0,0.0,0.00690720644820296,0.0,1901.530828663773
CR45178,0.11674427975587998,0.0,0.0,0.004110396617336152,0.0,1901.530828663773
CG43998,0.11674427975587998,0.0,0.0,0.007667701902748414,0.0,1901.530828663773
CG43999,0.11674427975587998,0.0,0.0,0.007567052854122621,0.0,1901.530828663773
CG4892,0.11674427975587998,0.0,0.0,0.013806295243128965,0.0,1901.530828663773
CR45315,0.11674427975587998,0.0,0.0,0.007635400634249471,0.0,1901.530828663773
Sid,0.11674427975587998,0.0,0.0,0.007415970824524313,0.0,1901.530828663773
CG17974,0.11674427975587998,0.0,0.0,0.007736256976744187,0.0,1901.530828663773
CR44908,0.11674427975587998,0.0,0.0,0.0026104831712473573,0.0,1901.530828663773
CG14115,0.11674427975587998,0.0,0.0,0.00744246976744186,0.0,1901.530828663773
Gr93c,0.11674427975587998,0.0,0.0,0.011425265644820297,0.0,1901.530828663773
Ilp1,0.11674427975587998,0.0,0.0,0.007014521670190274,0.0,1901.530828663773
CR32652,0.11674427975587998,0.0,0.0,0.012976873784355181,0.0,1901.530828663773
CR43157,0.11674427975587998,0.0,0.0,0.005453687103594081,0.0,1901.530828663773
alpha-Est4,0.11674427975587998,0.0,0.0,0.009426200105708245,0.0,1901.530828663773
PGRP-SC1a,0.11674427975587998,0.0,0.0,0.005606070930232558,0.0,1901.530828663773
CG43123,0.11674427975587998,0.0,0.0,0.001397218689217759,0.0,1901.530828663773
Obp56f,0.11674427975587998,0.0,0.0,0.0012816672727272726,0.0,1901.530828663773
CG43116,0.11674427975587998,0.0,0.0,0.00934425465116279,0.0,1901.530828663773
CG13481,0.11674427975587998,0.0,0.0,0.008717611522198732,0.0,1901.530828663773
CG43098,0.11674427975587998,0.0,0.0,0.012277287526427061,0.0,1901.530828663773
CG43088,0.11674427975587998,0.0,0.0,0.008100581501057082,0.0,1901.530828663773
CG42299,0.11674427975587998,0.0,0.0,0.011873728329809725,0.0,1901.530828663773
Hand,0.11674427975587998,0.0,0.0,0.0023545567653276956,0.0,1901.530828663773
CR45032,0.11674427975587998,0.0,0.0,0.0056696179704016905,0.0,1901.530828663773
CG32249,0.11674427975587998,0.0,0.0,0.006744321987315011,0.0,1901.530828663773
CG18744,0.11674427975587998,0.0,0.0,0.015144049682875265,0.0,1901.530828663773
CG43292,0.11674427975587998,0.0,0.0,0.004453630443974631,0.0,1901.530828663773
CG43318,0.11674427975587998,0.0,0.0,0.00942010221987315,0.0,1901.530828663773
CR45401,0.11674427975587998,0.0,0.0,0.005847416067653277,0.0,1901.530828663773
CG43710,0.11674427975587998,0.0,0.0,0.001131800264270613,0.0,1901.530828663773
CR45283,0.11674427975587998,0.0,0.0,0.009566349048625793,0.0,1901.530828663773
CR43734,0.11674427975587998,0.0,0.0,0.005740211522198732,0.0,1901.530828663773
CG15254,0.11674427975587998,0.0,0.0,0.009911342917547568,0.0,1901.530828663773
CG13244,0.11674427975587998,0.0,0.0,0.008051303382663848,0.0,1901.530828663773
CG31709,0.11674427975587998,0.0,0.0,0.004412799577167019,0.0,1901.530828663773
CG18577,0.11674427975587998,0.0,0.0,0.004995716279069767,0.0,1901.530828663773
CG13227,0.11674427975587998,0.0,0.0,0.00876761353065539,0.0,1901.530828663773
CG31740,0.11674427975587998,0.0,0.0,0.008381209830866806,0.0,1901.530828663773
CR43474,0.11674427975587998,0.0,0.0,0.0016352898308668075,0.0,1901.530828663773
CG31816,0.11674427975587998,0.0,0.0,0.010381681395348837,0.0,1901.530828663773
CG11726,0.11674427975587998,0.0,0.0,0.004744762367864693,0.0,1901.530828663773
CG43449,0.11674427975587998,0.0,0.0,0.00533604957716702,0.0,1901.530828663773
CG8661,0.11674427975587998,0.0,0.0,0.0073940024312896405,0.0,1901.530828663773
Or94a,0.11674427975587998,0.0,0.0,0.016246267019027483,0.0,1901.530828663773
