cell-cell adhesion via plasma-membrane adhesion molecules	3.4377441264476135e-7	FBgn0000635,FBgn0005775,FBgn0017590,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0039089,FBgn0039584,FBgn0053179,FBgn0250908,FBgn0265002,FBgn0265296	GO:0098742
cellular developmental process	4.207973225443257e-7	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003866,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005775,FBgn0010114,FBgn0011224,FBgn0014343,FBgn0015371,FBgn0015399,FBgn0015903,FBgn0015904,FBgn0015919,FBgn0017590,FBgn0020269,FBgn0021895,FBgn0025525,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0051721,FBgn0052354,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0261285,FBgn0262636,FBgn0262738,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408,FBgn0285926	GO:0048869
cell adhesion	5.230614855334455e-7	FBgn0000635,FBgn0002543,FBgn0004364,FBgn0005775,FBgn0017590,FBgn0020269,FBgn0028644,FBgn0028645,FBgn0032666,FBgn0038084,FBgn0039089,FBgn0039584,FBgn0053179,FBgn0250908,FBgn0264089,FBgn0264273,FBgn0265002,FBgn0265296	GO:0007155
biological adhesion	9.730428332830628e-7	FBgn0000635,FBgn0002543,FBgn0004364,FBgn0005775,FBgn0017590,FBgn0020269,FBgn0028644,FBgn0028645,FBgn0032666,FBgn0038084,FBgn0039089,FBgn0039584,FBgn0053179,FBgn0250908,FBgn0264089,FBgn0264273,FBgn0265002,FBgn0265296	GO:0022610
animal organ development	0.0000013281806672684636	FBgn0000287,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0003866,FBgn0004198,FBgn0004364,FBgn0004595,FBgn0004652,FBgn0004863,FBgn0011224,FBgn0014343,FBgn0015371,FBgn0015561,FBgn0015903,FBgn0015904,FBgn0015919,FBgn0017590,FBgn0021895,FBgn0025525,FBgn0031414,FBgn0039257,FBgn0039283,FBgn0039286,FBgn0039380,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0051721,FBgn0086680,FBgn0243486,FBgn0261285,FBgn0261556,FBgn0262636,FBgn0264089,FBgn0264442,FBgn0283451,FBgn0284408	GO:0048513
synaptic target recognition	0.000002172130611239625	FBgn0000028,FBgn0002543,FBgn0005775,FBgn0010114,FBgn0032666,FBgn0040271,FBgn0041097,FBgn0264089,FBgn0264273,FBgn0264442	GO:0008039
cell development	0.0000022736984571909692	FBgn0000028,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005775,FBgn0010114,FBgn0011224,FBgn0014343,FBgn0015371,FBgn0015399,FBgn0015903,FBgn0015904,FBgn0015919,FBgn0028644,FBgn0028645,FBgn0031414,FBgn0032666,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0051721,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0261285,FBgn0262636,FBgn0262738,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408,FBgn0285926	GO:0048468
anatomical structure development	0.000002509611688442322	FBgn0000028,FBgn0000287,FBgn0000635,FBgn0001235,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0003326,FBgn0003866,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0004863,FBgn0005775,FBgn0010114,FBgn0011224,FBgn0013672,FBgn0014343,FBgn0015371,FBgn0015399,FBgn0015561,FBgn0015903,FBgn0015904,FBgn0015919,FBgn0017590,FBgn0021895,FBgn0025525,FBgn0028644,FBgn0028645,FBgn0029814,FBgn0031294,FBgn0031414,FBgn0032666,FBgn0036494,FBgn0038084,FBgn0038980,FBgn0039257,FBgn0039283,FBgn0039286,FBgn0039380,FBgn0039584,FBgn0040271,FBgn0041097,FBgn0041789,FBgn0051721,FBgn0052354,FBgn0053126,FBgn0053179,FBgn0083981,FBgn0086680,FBgn0243486,FBgn0261258,FBgn0261285,FBgn0261556,FBgn0262636,FBgn0262738,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0283451,FBgn0284408,FBgn0285926	GO:0048856
cell-cell adhesion	0.000002599392676471158	FBgn0000635,FBgn0002543,FBgn0005775,FBgn0017590,FBgn0028644,FBgn0028645,FBgn0038084,FBgn0039089,FBgn0039584,FBgn0053179,FBgn0250908,FBgn0264089,FBgn0265002,FBgn0265296	GO:0098609
dendrite development	0.000003228121156250359	FBgn0000028,FBgn0001297,FBgn0001319,FBgn0004198,FBgn0004595,FBgn0004652,FBgn0015371,FBgn0015904,FBgn0036494,FBgn0083981,FBgn0086680,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0283451,FBgn0284408	GO:0016358
response to external stimulus	0.000004717553515652721	FBgn0000028,FBgn0000635,FBgn0001297,FBgn0001319,FBgn0002543,FBgn0004198,FBgn0004364,FBgn0004369,FBgn0004595,FBgn0004652,FBgn0005775,FBgn0014343,FBgn0024944,FBgn0028644,FBgn0028645,FBgn0032946,FBgn0036494,FBgn0038084,FBgn0039584,FBgn0039647,FBgn0040271,FBgn0041097,FBgn0051721,FBgn0053179,FBgn0085382,FBgn0086680,FBgn0262738,FBgn0264089,FBgn0264273,FBgn0264442,FBgn0265002,FBgn0265296,FBgn0265959,FBgn0267252,FBgn0283451,FBgn0284408,FBgn0285926	GO:0009605
